slurp_id,sentence,intent,entities,slot_string
611,please set the alarm for next morning to seven am,alarm_set,"[{""span"": [5, 6], ""type"": ""timeofday""}, {""span"": [8, 9], ""type"": ""time""}]",O O O O O B-timeofday I-timeofday O B-time I-time
614,start playlist,play_music,[],O O
615,play songs from my playlist,music,[],O O O O O
616,olly play songs from my playlist,music,[],O O O O O O
618,what is the last day of the month,datetime_query,"[{""span"": [7], ""type"": ""date""}]",O O O O O O O B-date
619,what is the time central,datetime_query,"[{""span"": [4], ""type"": ""time_zone""}]",O O O O B-time_zone
620,what is the current mountain time,datetime_query,"[{""span"": [4], ""type"": ""time_zone""}]",O O O O B-time_zone O
621,what is the latest controversy on donald trump,news_query,"[{""span"": [6, 7], ""type"": ""person""}]",O O O O O O B-person I-person
622,what is latest controversy on donald trump,news_query,"[{""span"": [5, 6], ""type"": ""person""}]",O O O O O B-person I-person
623,tell me about current status of sunderland vs liverpool match,news_query,"[{""span"": [6, 7, 8, 9], ""type"": ""news_topic""}]",O O O O O O B-news_topic I-news_topic I-news_topic I-news_topic
627,play the last hit song of metallica last album please,play_music,"[{""span"": [2, 3], ""type"": ""music_descriptor""}, {""span"": [6], ""type"": ""artist_name""}]",O O B-music_descriptor I-music_descriptor O O B-artist_name O O O
628,did the bitcoin go past ten mark yesterday,news_query,"[{""span"": [2, 3, 4, 5, 6], ""type"": ""news_topic""}, {""span"": [7], ""type"": ""date""}]",O O B-news_topic I-news_topic I-news_topic I-news_topic I-news_topic B-date
629,tell me about first week collection of movie hidden figures,news_query,"[{""span"": [3, 4], ""type"": ""time""}, {""span"": [7, 8, 9], ""type"": ""news_topic""}]",O O O B-time I-time O O B-news_topic I-news_topic I-news_topic
630,let me know when there is news on the dakota pipeline,news_query,"[{""span"": [9, 10], ""type"": ""news_topic""}]",O O O O O O O O O B-news_topic I-news_topic
631,set notification for news about the dakota pipeline,news_query,"[{""span"": [6, 7], ""type"": ""news_topic""}]",O O O O O O B-news_topic I-news_topic
632,notify me when there's news on the dakota pipeline,news_query,"[{""span"": [8, 9], ""type"": ""news_topic""}]",O O O O O O O O B-news_topic I-news_topic
633,start vacuum,iot_cleaning,"[{""span"": [1], ""type"": ""device_type""}]",O B-device_type
634,begin vacuum,iot_cleaning,"[{""span"": [1], ""type"": ""device_type""}]",O B-device_type
635,please start vacuum cleaner,iot_cleaning,"[{""span"": [2, 3], ""type"": ""device_type""}]",O O B-device_type I-device_type
637,tell me a joke about a man,general_joke,"[{""span"": [6], ""type"": ""joke_type""}]",O O O O O O B-joke_type
639,remind me to play this song tonight,play_music,"[{""span"": [6], ""type"": ""timeofday""}]",O O O O O O B-timeofday
640,please play me a song from my favourite list,play_music,[],O O O O O O O O O
643,i need you to turn on the vacuum cleaner,iot_cleaning,"[{""span"": [7, 8], ""type"": ""device_type""}]",O O O O O O O B-device_type I-device_type
644,what will be the highest temperature this week,weather_query,"[{""span"": [4, 5], ""type"": ""weather_descriptor""}, {""span"": [6, 7], ""type"": ""date""}]",O O O O B-weather_descriptor I-weather_descriptor B-date I-date
646,increase the light a little,iot_hue_lightup,"[{""span"": [3, 4], ""type"": ""change_amount""}]",O O O B-change_amount I-change_amount
648,can you tell me what alarms i have set,alarm_query,[],O O O O O O O O O
652,control lights turn off room lights,iot_hue_lightoff,"[{""span"": [4], ""type"": ""house_place""}]",O O O O B-house_place O
654,i want to listen to some gospel music,play_music,"[{""span"": [6], ""type"": ""music_genre""}]",O O O O O O B-music_genre O
655,how is the current weather in california,weather_query,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name
656,how is the current weather in washington dc,weather_query,"[{""span"": [6, 7], ""type"": ""place_name""}]",O O O O O O B-place_name I-place_name
657,what is status of current weather,weather_query,[],O O O O O O
659,time now in new york,datetime_query,"[{""span"": [3, 4], ""type"": ""place_name""}]",O O O B-place_name I-place_name
660,current time in japan,datetime_query,"[{""span"": [3], ""type"": ""place_name""}]",O O O B-place_name
661,please can i know what time will it be at six pm here in australia,datetime_convert,"[{""span"": [10, 11], ""type"": ""time""}, {""span"": [14], ""type"": ""place_name""}]",O O O O O O O O O O B-time I-time O O B-place_name
662,can you tell how many hours of difference are between boston and los angeles,datetime_convert,"[{""span"": [10], ""type"": ""place_name""}, {""span"": [12, 13], ""type"": ""place_name""}]",O O O O O O O O O O B-place_name O B-place_name I-place_name
663,please convert the time of here at nine pm to brasil time zone,datetime_convert,"[{""span"": [7, 8], ""type"": ""time""}, {""span"": [10], ""type"": ""place_name""}]",O O O O O O O B-time I-time O B-place_name O O
665,can you lower the lights,iot_hue_lightdim,[],O O O O O
666,i need to turn the lights down,iot_hue_lightdim,[],O O O O O O O
667,reduce brightness,iot_hue_lightdim,[],O O
668,i want two burgers and one coke order it fast,takeaway_order,"[{""span"": [3], ""type"": ""food_type""}, {""span"": [6], ""type"": ""food_type""}]",O O O B-food_type O O B-food_type O O O
669,order two hamburgers for me,takeaway_order,"[{""span"": [2], ""type"": ""food_type""}]",O O B-food_type O O
670,place order of one pizza,takeaway_order,"[{""span"": [4], ""type"": ""food_type""}]",O O O O B-food_type
671,can you tell me what date it is,datetime_query,[],O O O O O O O O
674,display current time,datetime_query,[],O O O
675,give me date,datetime_query,[],O O O
676,set time zone,datetime_convert,[],O O O
677,please turn off the plug socket of my phone when it'll be charged,iot_wemo_off,"[{""span"": [4, 5], ""type"": ""device_type""}, {""span"": [8], ""type"": ""device_type""}]",O O O O B-device_type I-device_type O O B-device_type O O O O O
678,turn on the tv socket when i arrive home,iot_wemo_on,"[{""span"": [3], ""type"": ""device_type""}]",O O O B-device_type O O O O O
679,i want you to turn off the plug socket before the cellphone is charged,iot_wemo_off,"[{""span"": [7, 8], ""type"": ""device_type""}, {""span"": [11], ""type"": ""device_type""}]",O O O O O O O B-device_type I-device_type O O B-device_type O O
683,can you play my last song,play_music,"[{""span"": [4, 5], ""type"": ""song_name""}]",O O O O B-song_name I-song_name
685,play the song from last night at six pm,play_music,"[{""span"": [4, 5], ""type"": ""date""}, {""span"": [7, 8], ""type"": ""time""}]",O O O O B-date I-date O B-time I-time
687,give me the time in washington,datetime_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
688,give me the time at washington right now,datetime_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name O O
692,what is the name of that song that just went off,music_query,[],O O O O O O O O O O O
693,i just ordered food call and see it has been delivered,takeaway_query,"[{""span"": [10], ""type"": ""order_type""}]",O O O O O O O O O O B-order_type
694,check on the delivery of my current order,takeaway_query,"[{""span"": [3], ""type"": ""order_type""}]",O O O B-order_type O O O O
695,call the restaurant to see if the delivery is on the way,takeaway_query,"[{""span"": [2], ""type"": ""business_type""}, {""span"": [7], ""type"": ""order_type""}]",O O B-business_type O O O O B-order_type O O O O
696,please brighten the room,iot_hue_lightup,"[{""span"": [3], ""type"": ""house_place""}]",O O O B-house_place
699,what is the weather report,weather_query,[],O O O O O
700,how weather info,weather_query,[],O O O
701,check weather,weather_query,[],O O
702,hi can you please turn lower the lights,iot_hue_lightdim,[],O O O O O O O O
703,i want the lights less brighter,iot_hue_lightdim,[],O O O O O O
704,please lights less brighter,iot_hue_lightdim,[],O O O O
708,who is leading the formula one race right now,news_query,"[{""span"": [4, 5], ""type"": ""news_topic""}]",O O O O B-news_topic I-news_topic O O O
712,i want to hear the last news from cnn,news_query,"[{""span"": [8], ""type"": ""media_type""}]",O O O O O O O O B-media_type
713,can you show me the last breaking news form wsj,news_query,"[{""span"": [9], ""type"": ""media_type""}]",O O O O O O O O O B-media_type
714,can you show me the last breaking news form wall street journal,news_query,"[{""span"": [9, 10, 11], ""type"": ""media_type""}]",O O O O O O O O O B-media_type I-media_type I-media_type
715,give me a newspaper,news_query,[],O O O O
716,i want to know the news form miami herald,news_query,"[{""span"": [7, 8], ""type"": ""media_type""}]",O O O O O O O B-media_type I-media_type
717,please read me the last news from boston tribute,news_query,"[{""span"": [7, 8], ""type"": ""media_type""}]",O O O O O O O B-media_type I-media_type
718,can i know the breaking news from cnn,news_query,"[{""span"": [7], ""type"": ""media_type""}]",O O O O O O O B-media_type
722,make an alarm to wake me up after five hours,alarm_set,"[{""span"": [7, 8, 9], ""type"": ""time""}]",O O O O O O O B-time I-time I-time
723,schedule an alarm to wake me up after three hours,alarm_set,"[{""span"": [7, 8, 9], ""type"": ""time""}]",O O O O O O O B-time I-time I-time
724,give weather stat for the week,weather_query,"[{""span"": [5], ""type"": ""time""}]",O O O O O B-time
725,display weather for the week,weather_query,"[{""span"": [4], ""type"": ""time""}]",O O O O B-time
726,summarise week's weather details,weather_query,"[{""span"": [1, 2], ""type"": ""time""}]",O B-time I-time O O
729,play the latest songs by senelena gomez after this one,play_music,"[{""span"": [5, 6], ""type"": ""artist_name""}]",O O O O O B-artist_name I-artist_name O O O
731,turn out the lights,iot_hue_lightup,[],O O O O
732,save my music preferences,music_likeness,[],O O O O
733,save my music choices,music_likeness,[],O O O O
734,play music i have liked,play_music,[],O O O O O
735,could you please lower your volume,audio_volume_down,[],O O O O O O
739,what is the temperature today,weather_query,"[{""span"": [3], ""type"": ""weather_descriptor""}, {""span"": [4], ""type"": ""date""}]",O O O B-weather_descriptor B-date
741,play songs from the r and b and soul genre,play_music,"[{""span"": [4, 5, 6], ""type"": ""artist_name""}, {""span"": [8], ""type"": ""music_genre""}]",O O O O B-artist_name I-artist_name I-artist_name O B-music_genre O
742,play all the latest pop songs,play_music,"[{""span"": [4], ""type"": ""music_genre""}]",O O O O B-music_genre O
743,play all the list of country songs,play_music,"[{""span"": [5], ""type"": ""music_genre""}]",O O O O O B-music_genre O
744,play happy playlist next,play_music,"[{""span"": [1, 2], ""type"": ""playlist_name""}]",O B-playlist_name I-playlist_name O
747,play song from my trance list,play_music,"[{""span"": [4, 5], ""type"": ""playlist_name""}]",O O O O B-playlist_name I-playlist_name
749,increase the volume so that i can hear it in other room,audio_volume_up,[],O O O O O O O O O O O O
754,change this time zone to washington,datetime_convert,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
757,turn on the wemo plug socket to connect my charger to it,iot_wemo_on,"[{""span"": [3, 4, 5], ""type"": ""device_type""}]",O O O B-device_type I-device_type I-device_type O O O O O O
758,turn on the wemo plug socket to plug in my dongle,iot_wemo_on,"[{""span"": [3, 4, 5], ""type"": ""device_type""}]",O O O B-device_type I-device_type I-device_type O O O O O
760,what is name of the song currently playing,music_query,[],O O O O O O O O
761,i want to know about this song,music_query,[],O O O O O O O
762,what does the weather look like this week,weather_query,"[{""span"": [6, 7], ""type"": ""date""}]",O O O O O O B-date I-date
763,what is the weather supposed to be like this week,weather_query,"[{""span"": [8, 9], ""type"": ""date""}]",O O O O O O O O B-date I-date
766,could you please search my new news provider for the latest news,news_query,"[{""span"": [5, 6, 7], ""type"": ""media_type""}]",O O O O O B-media_type I-media_type I-media_type O O O O
767,could you please find me the latest news from a source that i do not usually go to,news_query,[],O O O O O O O O O O O O O O O O O O
770,what's going around in the world these days,news_query,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name O O
771,give me the news update from bbc,news_query,"[{""span"": [6], ""type"": ""media_type""}]",O O O O O O B-media_type
772,what are the news update on bbc,news_query,"[{""span"": [6], ""type"": ""media_type""}]",O O O O O O B-media_type
773,how me the latest news update on bbc,news_query,"[{""span"": [7], ""type"": ""media_type""}]",O O O O O O O B-media_type
774,show me the latest news update on bbc,news_query,"[{""span"": [7], ""type"": ""media_type""}]",O O O O O O O B-media_type
775,notify me when trump is in the news,news_query,"[{""span"": [3], ""type"": ""news_topic""}]",O O O B-news_topic O O O O
778,play boogie in your butt by eddie murphy,play_music,"[{""span"": [1, 2, 3, 4], ""type"": ""song_name""}, {""span"": [6, 7], ""type"": ""artist_name""}]",O B-song_name I-song_name I-song_name I-song_name O B-artist_name I-artist_name
779,i want to hear snow by red hot chili peppers,play_music,"[{""span"": [4], ""type"": ""song_name""}, {""span"": [6, 7, 8, 9], ""type"": ""artist_name""}]",O O O O B-song_name O B-artist_name I-artist_name I-artist_name I-artist_name
780,listen to girl from impanema by frank sinatra,play_music,"[{""span"": [2, 3, 4], ""type"": ""song_name""}, {""span"": [6, 7], ""type"": ""artist_name""}]",O O B-song_name I-song_name I-song_name O B-artist_name I-artist_name
781,play bilando,play_music,"[{""span"": [1], ""type"": ""song_name""}]",O B-song_name
782,play let me love you by ariana grande,play_music,"[{""span"": [1, 2, 3, 4], ""type"": ""song_name""}, {""span"": [6, 7], ""type"": ""artist_name""}]",O B-song_name I-song_name I-song_name I-song_name O B-artist_name I-artist_name
783,play love songs,play_music,"[{""span"": [1, 2], ""type"": ""song_name""}]",O B-song_name I-song_name
789,how was the weather this week,weather_query,"[{""span"": [4, 5], ""type"": ""date""}]",O O O O B-date I-date
